job_id,asset_id,crew_id,start_time,end_time,job_type,shift_type,planned_deenergize,checklist_passed,supervisor_confirmed,crew_avg_experience_years,recent_hours_worked_48h,asset_voltage_level,asset_age_years,maintenance_last_days,region_hotspot_score,incidents_area_30d,weather_precip_1h,lightning_nearby_1h,V_rms_mean_5m,V_rms_std_5m,V_slope_5m,frequency_dev_std_5m,V_drop_count_15m,I_rms_mean_5m,I_inrush_count_1h,thd_percent_1h,arc_event_count_1h,ground_fault_flag_24h,transformer_temp_max_24h,leakage_current_max_24h,sensor_comm_loss_flag,incident_flag,severity,near_miss_flag
J2269,A206,C168,2025-03-10 13:23:00,2025-03-10 14:50:00,maintenance,day,1,1,1,7.3,3.5,33,16,322,0.239,0,0.0,0,33305,185,-0.795,0.0063,0,43.0,0,1.13,0,0,61.2,1.29,0,0,none,0
J2270,A263,C17,2025-02-05 15:56:00,2025-02-05 18:16:00,maintenance,day,1,1,1,11.8,17.6,22,32,3,0.27,0,0.39,0,21822,66,-0.214,0.0391,0,37.6,0,0.27,0,0,53.3,0.03,0,0,none,0
J2271,A227,C170,2025-07-09 12:53:00,2025-07-09 14:27:00,maintenance,day,0,0,0,8.2,2.4,22,21,128,0.131,0,0.0,0,21962,50,0.074,0.0294,1,50.1,0,3.69,0,0,71.8,0.69,0,1,minor,0
J2272,A239,C84,2025-09-07 21:44:00,2025-09-08 00:45:00,repair,night,0,0,1,1.3,26.7,11,6,239,0.08,0,0.0,0,10717,174,-0.097,0.0295,0,67.6,1,2.18,0,0,59.4,0.53,0,1,major,0
J2273,A264,C87,2025-08-17 08:00:00,2025-08-17 09:52:00,maintenance,day,1,1,1,6.8,9.4,66,10,609,0.066,0,0.0,0,66339,108,-0.216,0.0549,0,75.0,1,0.98,0,0,61.0,0.98,0,0,none,0
J2274,A223,C72,2025-08-01 14:52:00,2025-08-01 16:13:00,repair,day,0,1,1,7.0,24.5,33,13,101,0.079,0,0.0,0,33305,9,0.918,0.0218,0,29.1,0,3.04,0,0,63.7,0.63,0,0,none,0
J2275,A275,C113,2025-08-15 19:48:00,2025-08-15 21:51:00,repair,day,0,1,1,4.6,14.5,11,9,64,0.359,1,0.5,1,11459,45,0.145,0.0477,0,24.9,0,1.39,0,0,60.4,0.52,0,0,none,0
J2276,A176,C126,2025-01-23 07:54:00,2025-01-23 09:51:00,emergency,day,0,1,1,6.8,11.5,132,60,101,0.094,1,0.0,0,132516,29,-1.04,0.0352,0,41.2,1,2.96,0,0,67.0,0.9,0,0,none,0
J2277,A118,C186,2025-05-29 13:42:00,2025-05-29 15:25:00,maintenance,day,0,0,1,4.4,26.6,22,8,96,0.046,0,0.0,0,21907,8,-0.137,0.0064,0,13.7,0,1.9,0,0,61.0,0.16,0,0,none,0
J2278,A115,C50,2025-07-03 16:00:00,2025-07-03 17:35:00,maintenance,day,1,1,1,6.9,25.3,33,21,14,0.319,0,0.0,0,33050,67,-0.804,0.0485,1,28.7,0,4.18,0,0,65.9,1.5,0,0,none,0
J2279,A212,C116,2025-09-12 01:01:00,2025-09-12 02:02:00,inspection,night,1,1,1,11.8,10.3,11,6,151,0.252,0,0.0,0,10938,3,0.34,0.0311,0,72.4,2,1.4,0,0,51.2,1.07,0,0,none,0
J2280,A223,C128,2025-08-18 02:43:00,2025-08-18 04:26:00,repair,night,0,1,1,3.3,19.9,132,11,332,0.195,1,0.0,0,132122,200,0.155,0.0026,0,87.1,0,5.66,0,0,60.4,0.52,0,0,none,0
J2281,A152,C97,2025-07-15 06:13:00,2025-07-15 07:58:00,repair,day,0,1,1,4.4,3.4,66,19,156,0.052,0,0.0,0,66542,59,-0.172,0.0345,1,38.0,0,1.88,0,0,65.1,0.63,0,0,none,0
J2282,A255,C46,2025-08-12 03:45:00,2025-08-12 05:36:00,maintenance,night,1,1,1,6.2,11.9,132,24,38,0.056,0,1.04,0,132100,6,-0.053,0.0121,0,92.8,0,3.91,0,0,47.4,0.82,0,0,none,0
J2283,A180,C193,2025-01-23 09:45:00,2025-01-23 11:12:00,maintenance,day,1,1,1,4.5,12.5,66,14,53,0.412,0,0.46,0,66167,146,-0.287,0.0073,0,56.0,0,4.56,0,0,61.7,1.04,1,0,none,0
J2284,A181,C197,2025-09-11 12:20:00,2025-09-11 14:43:00,repair,day,0,1,1,8.8,22.2,22,63,12,0.16,0,0.0,0,21969,54,0.656,0.0151,0,71.4,0,1.18,0,0,74.6,0.31,0,0,none,0
J2285,A188,C112,2025-06-18 23:22:00,2025-06-19 01:11:00,maintenance,night,0,0,0,9.6,30.5,11,2,14,0.228,0,0.0,1,11251,54,-0.031,0.0218,2,59.6,0,0.78,0,0,59.1,1.66,0,0,none,0
J2286,A133,C204,2025-05-02 11:44:00,2025-05-02 13:35:00,maintenance,day,1,1,1,5.8,6.2,22,10,258,0.023,0,0.0,0,21803,22,0.927,0.0329,0,46.3,0,1.06,0,0,75.1,0.54,0,0,none,0
J2287,A194,C141,2025-02-02 01:57:00,2025-02-02 02:53:00,maintenance,night,1,1,1,8.3,3.7,33,6,63,0.298,0,0.0,0,32619,102,-0.864,0.0159,0,51.3,0,1.27,1,0,55.6,0.48,0,0,none,1
J2288,A243,C37,2025-09-27 08:37:00,2025-09-27 09:17:00,emergency,day,0,1,0,6.3,2.8,11,8,64,0.571,1,0.0,0,10687,102,0.127,0.0108,0,54.9,3,2.79,1,0,55.4,0.04,0,0,none,1
J2289,A181,C71,2025-04-18 11:42:00,2025-04-18 12:20:00,maintenance,day,1,0,1,5.3,12.8,33,10,217,0.552,1,0.0,0,33038,57,0.154,0.0336,0,72.0,0,3.15,0,0,60.7,0.11,0,1,minor,0
J2290,A219,C41,2025-04-22 11:58:00,2025-04-22 13:49:00,repair,day,0,1,1,0.5,11.6,22,12,236,0.164,0,0.0,0,22204,79,-0.229,0.0025,1,5.6,1,0.75,0,0,59.4,0.03,0,0,none,0
J2291,A168,C125,2025-02-19 22:27:00,2025-02-20 00:47:00,inspection,night,1,1,1,8.0,9.3,22,13,214,0.129,0,0.59,0,21969,14,0.562,0.0137,1,68.4,0,1.66,0,0,51.5,0.67,0,0,none,0
J2292,A163,C46,2025-09-29 13:00:00,2025-09-29 13:53:00,repair,day,0,1,1,4.0,10.3,22,7,301,0.236,0,1.79,0,22006,68,-0.938,0.0374,0,56.0,0,0.21,0,0,54.6,0.72,0,0,none,0
J2293,A124,C22,2025-05-21 22:47:00,2025-05-22 00:09:00,repair,night,0,1,1,6.1,7.9,11,7,9,0.124,0,0.16,0,10932,83,-0.332,0.0103,0,30.7,0,0.59,1,0,61.2,0.08,0,0,none,1
J2294,A174,C108,2025-08-15 18:59:00,2025-08-15 21:07:00,maintenance,day,0,1,1,6.2,13.8,22,7,8,0.199,1,0.0,0,21942,94,0.021,0.0168,0,34.7,0,4.75,0,0,59.9,1.46,0,0,none,0
J2295,A257,C117,2025-07-30 06:15:00,2025-07-30 08:45:00,maintenance,day,1,1,1,8.5,16.8,11,1,145,0.047,0,0.0,0,10618,8,0.436,0.0058,0,34.9,1,0.46,0,0,62.5,0.74,0,0,none,0
J2296,A163,C50,2025-09-29 15:42:00,2025-09-29 17:42:00,repair,day,0,1,0,3.9,25.2,11,17,311,0.09,0,0.0,0,10832,157,-0.464,0.0236,1,51.4,1,1.73,0,0,60.9,0.83,0,0,none,0
J2297,A183,C157,2025-06-11 12:44:00,2025-06-11 14:10:00,repair,day,0,1,1,6.3,3.1,11,17,39,0.236,0,0.0,0,10911,136,0.593,0.0138,0,49.5,1,2.1,0,0,56.9,0.32,0,0,none,0
J2298,A284,C90,2025-07-16 00:07:00,2025-07-16 01:28:00,emergency,night,0,1,1,4.3,27.5,11,4,251,0.495,0,0.0,0,10931,21,0.287,0.0018,0,20.1,0,0.83,0,0,54.4,1.83,0,0,none,0
J2299,A148,C205,2025-02-14 23:32:00,2025-02-15 01:54:00,emergency,night,0,1,1,8.4,11.0,33,2,226,0.132,0,0.52,0,33279,9,-0.632,0.0279,0,43.0,1,3.29,0,0,57.8,0.68,0,0,none,0
J2300,A140,C137,2025-03-29 13:48:00,2025-03-29 15:29:00,repair,day,0,1,1,4.3,8.8,22,9,316,0.288,0,0.0,0,21930,11,-0.202,0.0224,0,26.7,0,1.79,0,0,60.6,0.27,0,0,none,0
J2301,A231,C129,2025-01-10 23:42:00,2025-01-11 01:26:00,maintenance,night,1,1,0,7.8,15.0,11,7,120,0.411,0,0.0,0,11325,64,-0.35,0.0017,0,43.0,0,4.41,0,0,59.6,0.03,0,0,none,0
J2302,A227,C88,2025-02-28 12:51:00,2025-02-28 15:44:00,emergency,day,0,1,1,5.4,20.3,33,12,41,0.084,1,0.0,0,33106,88,0.126,0.0154,0,40.7,0,2.17,0,0,50.5,0.61,0,0,none,0
J2303,A227,C15,2025-09-10 07:39:00,2025-09-10 09:50:00,maintenance,day,1,1,1,2.4,25.9,66,13,242,0.421,0,0.0,0,65989,64,-1.135,0.0256,0,67.9,0,1.3,0,0,50.7,0.97,0,0,none,0
J2304,A123,C110,2025-04-04 15:08:00,2025-04-04 17:37:00,maintenance,day,1,1,1,6.6,19.0,11,20,64,0.331,1,0.31,0,11249,66,-0.018,0.0411,0,0.1,1,0.47,0,0,55.9,0.13,0,0,none,0
J2305,A229,C127,2025-07-16 08:33:00,2025-07-16 11:07:00,emergency,day,0,1,1,9.6,8.4,11,2,742,0.211,0,0.0,0,10523,97,-0.113,0.0425,0,29.8,1,3.16,0,0,64.0,1.29,0,0,none,0
J2306,A161,C65,2025-04-13 11:10:00,2025-04-13 13:23:00,emergency,day,0,1,1,8.9,15.9,22,25,4,0.088,0,1.08,0,22000,47,0.196,0.0152,0,85.9,0,1.42,0,0,67.0,0.08,0,0,none,0
J2307,A249,C100,2025-06-11 03:30:00,2025-06-11 05:45:00,emergency,night,0,0,1,8.7,2.5,22,19,166,0.133,0,0.0,0,21977,114,0.833,0.0159,0,93.8,1,1.77,0,0,72.8,0.69,0,0,none,0
J2308,A112,C22,2025-08-23 14:27:00,2025-08-23 16:20:00,maintenance,day,1,1,1,9.5,12.7,66,12,612,0.126,1,0.0,0,65725,151,-0.306,0.0254,0,43.6,0,1.9,0,0,58.8,0.97,0,0,none,0
J2309,A172,C136,2025-09-26 15:38:00,2025-09-26 18:17:00,inspection,day,1,1,1,5.8,1.8,11,13,296,0.202,0,0.0,0,11030,105,-0.686,0.0014,0,43.4,0,6.95,0,0,54.2,2.26,0,0,none,0
J2310,A252,C177,2025-04-01 12:10:00,2025-04-01 15:05:00,repair,day,0,1,1,9.2,4.1,22,8,18,0.275,0,0.92,0,21933,22,-0.395,0.0187,0,42.9,0,1.7,0,0,59.9,1.61,0,0,none,0
J2311,A272,C130,2025-02-19 12:35:00,2025-02-19 13:57:00,repair,day,0,1,1,5.1,9.9,33,7,49,0.239,1,0.0,0,32862,58,-0.41,0.0225,1,26.9,1,2.56,0,1,60.7,0.68,0,0,none,1
J2312,A173,C147,2025-08-25 02:18:00,2025-08-25 04:24:00,maintenance,night,1,1,1,6.8,20.8,33,12,299,0.189,0,0.0,0,32833,112,0.303,0.0134,2,16.2,0,1.07,0,0,59.8,1.13,0,0,none,0
J2313,A102,C37,2025-09-27 16:29:00,2025-09-27 18:26:00,emergency,day,0,1,1,9.0,12.5,22,2,792,0.184,2,0.23,0,22173,38,0.185,0.0244,0,49.3,2,1.78,0,0,49.0,0.03,0,0,none,0
J2314,A210,C44,2025-01-10 19:53:00,2025-01-10 20:53:00,emergency,day,0,0,1,7.5,14.1,11,13,40,0.082,0,0.0,0,10938,113,0.731,0.0483,0,28.4,0,2.0,0,0,53.2,0.02,0,0,none,0
J2315,A167,C196,2025-02-23 00:05:00,2025-02-23 01:24:00,emergency,night,0,1,0,9.3,5.9,22,11,779,0.277,0,0.0,0,21732,94,-0.124,0.0197,0,37.5,0,3.69,0,0,52.2,0.78,0,0,none,0
J2316,A193,C205,2025-06-17 04:53:00,2025-06-17 06:56:00,maintenance,night,1,0,1,8.6,14.8,11,19,279,0.112,0,1.29,0,11180,106,-0.385,0.0026,0,41.7,0,0.73,0,0,65.6,0.25,0,0,none,0
J2317,A203,C103,2025-10-10 02:15:00,2025-10-10 04:24:00,inspection,night,1,0,0,7.4,12.5,11,14,260,0.102,0,0.0,0,11411,110,0.167,0.0119,0,51.4,0,1.23,0,0,57.0,1.15,0,0,none,0
J2318,A111,C112,2025-02-08 09:58:00,2025-02-08 12:31:00,maintenance,day,1,1,0,3.4,18.2,22,20,6,0.133,0,0.42,0,22350,91,0.247,0.0436,0,50.4,0,1.45,0,0,67.4,0.85,0,0,none,0
J2319,A113,C155,2025-10-01 15:10:00,2025-10-01 16:21:00,maintenance,day,1,1,0,2.5,27.1,33,48,146,0.161,0,0.0,0,32707,60,-0.392,0.0517,0,49.9,0,1.21,0,0,71.6,0.09,0,0,none,0
J2320,A243,C59,2025-09-19 22:17:00,2025-09-19 23:41:00,maintenance,night,1,0,1,6.7,18.0,11,17,17,0.247,0,0.0,0,11147,130,0.39,0.0425,1,50.7,2,4.33,0,0,64.1,0.03,0,0,none,0
J2321,A192,C151,2025-02-22 19:57:00,2025-02-22 22:24:00,inspection,day,1,1,1,4.9,6.3,11,37,238,0.153,0,0.17,0,10789,106,-0.541,0.0118,0,35.2,2,2.59,0,0,76.0,1.93,0,0,none,0
J2322,A173,C28,2025-09-02 20:58:00,2025-09-02 22:48:00,repair,night,0,0,1,4.5,13.1,11,9,22,0.126,1,0.0,0,11189,99,-0.22,0.0246,1,53.1,1,2.13,0,0,59.0,0.02,0,0,none,0
J2323,A198,C139,2025-04-03 17:15:00,2025-04-03 17:53:00,inspection,day,1,1,0,6.8,6.8,132,2,40,0.171,1,0.0,0,132114,51,0.593,0.0178,0,43.6,0,0.88,0,0,68.1,0.28,0,0,none,0
J2324,A215,C205,2025-05-24 17:48:00,2025-05-24 18:15:00,maintenance,day,1,1,1,4.9,11.7,33,3,17,0.121,1,0.41,0,32970,59,-0.578,0.0155,0,52.0,0,2.66,0,0,58.4,0.42,0,0,none,0
J2325,A240,C81,2025-08-21 23:03:00,2025-08-22 00:56:00,inspection,night,1,0,1,2.6,8.3,11,2,358,0.363,1,0.0,0,10736,23,-0.436,0.0301,1,41.3,0,0.54,0,0,53.1,0.02,0,0,none,0
J2326,A259,C184,2025-03-29 10:05:00,2025-03-29 10:45:00,maintenance,day,1,1,1,4.4,10.5,11,22,82,0.106,0,0.0,0,10855,46,-1.028,0.0034,0,31.4,2,0.39,0,0,64.8,1.11,0,0,none,0
J2327,A256,C40,2025-09-16 06:41:00,2025-09-16 08:46:00,maintenance,day,0,1,1,5.2,4.1,22,9,121,0.342,0,0.33,0,21800,0,0.3,0.0298,0,47.7,0,0.25,0,0,71.2,1.53,0,0,none,0
J2328,A132,C34,2025-01-13 01:28:00,2025-01-13 03:21:00,maintenance,night,1,1,0,5.0,16.3,11,9,479,0.115,0,0.22,0,10759,155,-0.236,0.0441,0,14.2,0,1.17,0,0,64.8,0.22,1,0,none,0
J2329,A200,C105,2025-04-12 16:00:00,2025-04-12 16:19:00,emergency,day,0,1,1,9.0,5.1,22,8,40,0.155,0,0.33,0,21737,124,-0.161,0.0142,0,76.6,1,1.38,1,0,56.1,0.88,0,0,none,1
J2330,A186,C152,2025-05-11 13:34:00,2025-05-11 16:11:00,maintenance,day,1,1,0,4.6,4.0,11,3,166,0.2,1,0.0,0,10924,15,0.735,0.0011,0,31.7,0,1.39,0,0,61.2,0.09,0,0,none,0
J2331,A193,C203,2025-03-05 17:11:00,2025-03-05 18:52:00,repair,day,0,1,1,4.5,7.5,66,29,40,0.269,0,0.0,0,65834,90,-0.331,0.0213,0,74.2,0,0.58,0,0,66.8,1.5,0,0,none,0
J2332,A136,C60,2025-06-09 20:43:00,2025-06-09 22:54:00,maintenance,night,1,1,0,0.5,12.0,22,10,674,0.069,0,0.77,0,21997,25,-0.752,0.047,0,38.2,1,1.01,0,0,56.6,0.46,0,0,none,0
J2333,A254,C140,2025-07-21 00:10:00,2025-07-21 00:50:00,maintenance,night,1,1,0,0.5,14.1,11,5,99,0.139,0,0.0,0,10968,175,-0.393,0.0087,0,73.6,0,2.03,0,0,61.1,0.99,0,0,none,0
J2334,A202,C138,2025-04-29 17:47:00,2025-04-29 20:37:00,repair,day,0,0,1,3.7,31.7,22,27,74,0.152,0,0.15,0,21684,145,-0.365,0.0153,1,43.8,0,4.34,0,0,54.1,1.29,0,0,none,0
J2335,A110,C21,2025-07-27 21:23:00,2025-07-27 23:11:00,inspection,night,1,1,1,7.8,10.1,22,4,62,0.135,1,0.0,0,22176,115,0.129,0.0366,0,53.7,0,2.58,0,0,59.1,0.51,0,1,minor,0
J2336,A109,C45,2025-05-28 04:31:00,2025-05-28 06:01:00,maintenance,night,1,1,1,6.2,23.6,11,22,86,0.06,0,0.0,0,11103,179,-0.037,0.0634,0,91.7,1,3.73,0,0,66.4,0.97,0,0,none,0
J2337,A282,C95,2025-05-16 21:56:00,2025-05-16 23:47:00,emergency,night,0,1,1,5.9,1.3,11,8,12,0.031,1,0.0,0,11421,34,0.405,0.0013,0,31.3,0,1.98,0,0,64.5,0.64,0,0,none,0
J2338,A221,C142,2025-02-11 20:39:00,2025-02-11 21:20:00,emergency,night,0,1,0,1.9,9.9,11,2,134,0.249,0,0.0,0,10895,94,0.553,0.0333,0,42.6,0,1.97,0,0,46.0,0.09,0,0,none,0
J2339,A216,C48,2025-08-07 20:52:00,2025-08-07 23:04:00,repair,night,0,1,1,6.9,5.6,11,13,274,0.383,0,0.0,0,11053,120,0.719,0.0059,0,43.3,1,1.67,0,0,61.9,0.67,0,0,none,0
J2340,A255,C141,2025-09-12 10:47:00,2025-09-12 12:35:00,maintenance,day,1,1,1,5.6,6.3,22,3,259,0.407,0,0.0,0,21819,25,0.327,0.0268,0,35.2,0,1.67,0,0,50.9,0.4,0,0,none,0
J2341,A135,C93,2025-01-01 02:06:00,2025-01-01 03:17:00,repair,night,0,0,1,7.1,9.6,33,22,52,0.166,1,0.0,0,33222,100,-0.525,0.0228,0,63.6,0,4.03,0,0,47.2,0.11,0,0,none,0
J2342,A256,C91,2025-08-07 09:13:00,2025-08-07 10:53:00,repair,day,0,1,1,9.9,14.5,33,2,894,0.166,0,0.0,0,32621,193,0.47,0.0183,1,55.2,0,4.19,0,0,60.9,0.7,1,0,none,0
J2343,A141,C110,2025-01-20 04:32:00,2025-01-20 05:44:00,maintenance,night,1,1,1,1.4,5.3,11,23,95,0.088,1,0.0,0,10836,6,0.498,0.0401,0,26.0,0,2.72,0,0,64.7,0.5,0,0,none,0
J2344,A257,C199,2025-05-17 09:02:00,2025-05-17 10:15:00,maintenance,day,1,1,1,6.0,4.0,11,5,186,0.079,0,0.0,0,11078,45,-0.548,0.0424,0,52.4,0,1.28,0,0,62.3,0.4,0,0,none,0
J2345,A176,C161,2025-03-18 08:25:00,2025-03-18 10:36:00,maintenance,day,1,1,1,3.1,19.1,22,7,484,0.099,0,0.0,0,22082,28,0.703,0.0421,1,53.3,0,2.51,0,0,57.5,0.34,0,0,none,0
J2346,A186,C139,2025-08-09 08:40:00,2025-08-09 11:09:00,maintenance,day,1,1,1,6.0,9.5,132,22,109,0.191,1,0.0,0,132035,57,-0.636,0.0132,0,67.3,1,2.37,0,0,61.3,0.14,0,0,none,0
J2347,A230,C146,2025-06-24 05:09:00,2025-06-24 07:16:00,maintenance,night,1,1,1,8.6,19.8,11,2,43,0.271,0,0.0,0,10744,51,-0.655,0.0125,0,69.5,0,2.62,0,0,52.6,0.12,0,0,none,0
J2348,A225,C191,2025-05-31 18:58:00,2025-05-31 20:21:00,repair,day,0,1,1,5.1,15.6,22,49,33,0.124,0,0.0,0,22346,0,-0.507,0.0069,0,41.7,1,1.33,0,0,62.6,0.22,0,1,minor,0
J2349,A244,C86,2025-05-02 19:19:00,2025-05-02 23:05:00,emergency,day,0,1,1,2.2,2.5,66,10,57,0.033,0,0.0,0,65999,134,-0.311,0.0362,1,88.3,1,1.85,1,0,61.9,0.88,0,0,none,1
J2350,A221,C14,2025-04-04 15:49:00,2025-04-04 17:03:00,maintenance,day,1,1,0,4.4,11.2,22,39,112,0.099,1,0.0,0,21917,51,-0.615,0.0427,1,31.3,0,0.28,0,0,69.8,0.73,0,0,none,0
J2351,A194,C94,2025-05-05 06:34:00,2025-05-05 07:53:00,maintenance,day,1,1,1,3.8,1.1,33,25,250,0.066,1,0.0,0,33089,54,0.544,0.0493,1,12.5,0,2.91,0,0,62.7,1.87,0,0,none,0
J2352,A272,C38,2025-04-11 13:10:00,2025-04-11 14:43:00,emergency,day,0,0,1,4.0,2.5,11,2,78,0.333,0,0.0,0,10854,146,-0.099,0.021,0,25.2,1,1.67,0,0,66.7,0.11,0,0,none,0
J2353,A206,C159,2025-01-25 00:00:00,2025-01-25 01:22:00,maintenance,night,1,0,1,5.0,8.7,11,22,162,0.222,0,0.0,0,11033,20,-1.28,0.0201,1,0.7,0,3.48,1,0,53.9,0.22,0,0,none,1
J2354,A178,C195,2025-08-24 05:33:00,2025-08-24 07:45:00,maintenance,night,1,1,1,0.5,10.8,11,12,181,0.18,0,0.0,0,10953,15,-0.497,0.0331,0,60.1,1,2.11,0,0,57.5,0.27,0,0,none,0
J2355,A276,C171,2025-07-17 09:40:00,2025-07-17 10:16:00,maintenance,day,1,1,1,0.5,1.8,11,14,114,0.253,0,0.0,0,11204,23,0.357,0.0223,0,35.8,0,4.3,0,0,62.1,0.46,0,0,none,0
J2356,A106,C162,2025-10-26 05:40:00,2025-10-26 06:48:00,repair,night,0,1,0,7.0,9.2,33,7,287,0.331,1,0.0,0,32876,29,0.059,0.0191,1,76.0,0,0.43,0,0,60.4,1.07,0,1,major,0
J2357,A221,C77,2025-04-03 03:57:00,2025-04-03 04:47:00,repair,night,0,1,1,3.7,18.2,33,8,195,0.066,0,0.0,0,32813,142,0.027,0.0037,0,78.5,0,1.62,0,0,59.2,0.98,0,0,none,0
J2358,A267,C208,2025-05-05 00:35:00,2025-05-05 01:56:00,emergency,night,0,1,1,3.2,20.9,33,50,215,0.075,0,0.0,0,32968,57,0.363,0.0174,0,65.1,1,3.65,0,0,55.1,0.54,0,0,none,0
J2359,A248,C157,2025-03-28 04:05:00,2025-03-28 06:01:00,maintenance,night,1,1,1,8.9,15.7,11,7,19,0.064,0,0.21,0,11218,123,-0.183,0.0343,0,75.2,0,0.46,0,0,59.5,0.21,0,0,none,0
J2360,A158,C194,2025-09-21 19:02:00,2025-09-21 20:22:00,maintenance,day,0,1,1,0.6,8.2,66,27,196,0.223,1,0.27,0,66082,57,0.28,0.0065,0,71.4,0,3.01,0,0,68.0,0.28,0,0,none,0
J2361,A113,C159,2025-07-15 10:00:00,2025-07-15 12:29:00,inspection,day,1,1,1,3.5,21.5,11,5,186,0.11,0,0.0,0,11057,14,-0.187,0.0363,0,38.3,0,2.53,0,0,69.9,1.46,0,0,none,0
J2362,A222,C53,2025-03-11 13:18:00,2025-03-11 15:02:00,inspection,day,1,1,1,0.5,6.2,11,3,107,0.101,0,0.0,0,10961,109,-0.089,0.017,1,37.5,0,2.31,0,0,61.8,0.68,0,0,none,0
J2363,A234,C171,2025-05-08 22:45:00,2025-05-09 00:59:00,maintenance,night,1,1,1,5.9,28.8,33,15,197,0.238,0,0.0,0,32956,10,-1.363,0.0247,0,0.1,0,1.79,1,0,52.7,0.97,0,0,none,1
J2364,A284,C168,2025-04-28 00:22:00,2025-04-28 01:11:00,repair,night,0,1,0,8.1,4.0,11,4,188,0.164,0,0.0,0,10909,98,-0.092,0.0028,2,0.1,0,1.76,0,0,67.4,0.7,0,0,none,0
J2365,A298,C107,2025-09-23 04:23:00,2025-09-23 05:31:00,emergency,night,0,1,1,1.3,4.1,132,18,221,0.308,0,0.0,0,131762,62,-0.259,0.0074,0,65.8,1,3.92,0,0,54.7,0.42,0,1,major,0
J2366,A137,C184,2025-08-18 10:28:00,2025-08-18 12:06:00,maintenance,day,1,1,1,4.3,16.0,33,1,125,0.12,0,0.0,0,33083,194,-0.26,0.0355,1,39.7,0,2.05,0,0,59.6,0.89,0,0,none,0
J2367,A162,C18,2025-04-10 03:26:00,2025-04-10 05:52:00,repair,night,0,1,1,7.3,4.3,22,5,51,0.703,0,0.0,0,22342,199,0.613,0.0049,0,0.1,0,4.19,0,0,64.0,0.15,0,0,none,0
J2368,A246,C189,2025-08-10 02:48:00,2025-08-10 04:02:00,maintenance,night,1,1,1,4.5,28.3,66,25,138,0.42,0,0.0,0,65973,8,0.768,0.044,0,97.0,0,0.64,0,0,54.1,0.67,0,0,none,0
J2369,A128,C58,2025-02-09 23:05:00,2025-02-10 00:51:00,inspection,night,1,0,1,9.6,12.0,11,47,111,0.261,0,0.0,0,10838,174,-0.012,0.0347,0,87.3,0,1.81,0,0,62.1,0.14,0,0,none,0
J2370,A104,C122,2025-07-29 06:48:00,2025-07-29 08:40:00,maintenance,day,1,1,0,6.3,5.7,132,19,114,0.189,0,0.0,0,131703,29,-0.085,0.0106,0,51.8,0,2.22,0,0,58.8,1.3,0,0,none,0
J2371,A180,C117,2025-09-08 01:29:00,2025-09-08 02:03:00,maintenance,night,1,1,1,5.0,8.7,11,4,125,0.483,0,0.0,0,11138,63,-0.059,0.0279,0,15.2,1,1.03,0,0,59.2,1.67,0,0,none,0
J2372,A138,C115,2025-01-10 04:24:00,2025-01-10 06:16:00,repair,night,0,1,1,3.3,13.7,11,13,120,0.066,0,0.0,0,11098,167,0.483,0.009,1,23.0,0,1.64,0,0,54.6,0.67,0,0,none,0
J2373,A276,C62,2025-01-29 06:58:00,2025-01-29 09:46:00,inspection,day,1,0,1,0.5,18.9,33,11,13,0.164,0,0.0,0,33229,67,-0.801,0.002,0,52.2,0,1.37,0,0,61.6,0.35,0,0,none,0
J2374,A205,C138,2025-10-18 12:46:00,2025-10-18 14:18:00,repair,day,0,1,1,7.6,26.5,66,5,369,0.062,0,0.0,0,65742,80,0.306,0.0149,1,43.8,0,0.49,0,0,64.3,0.18,0,0,none,0
J2375,A298,C166,2025-08-15 07:15:00,2025-08-15 09:20:00,inspection,day,1,0,1,7.3,11.8,11,29,161,0.158,0,0.0,0,11201,137,-1.01,0.0397,0,59.5,1,2.89,0,0,62.0,1.37,0,0,none,0
J2376,A220,C198,2025-05-06 12:40:00,2025-05-06 13:37:00,repair,day,0,1,0,6.5,15.5,11,18,250,0.145,0,0.0,0,11256,42,-0.571,0.0158,0,43.1,0,0.93,0,0,55.6,0.09,0,0,none,0
J2377,A286,C25,2025-06-16 10:50:00,2025-06-16 12:24:00,repair,day,0,1,0,2.6,21.7,33,6,45,0.236,0,0.0,0,32966,102,-0.309,0.0182,0,19.9,0,0.9,0,0,55.7,1.33,1,0,none,0
J2378,A280,C45,2025-04-07 23:29:00,2025-04-08 00:59:00,repair,night,0,1,1,7.6,12.2,66,8,8,0.16,0,0.0,0,65819,39,0.056,0.0349,0,37.7,0,1.77,0,0,54.9,1.18,0,0,none,0
J2379,A232,C63,2025-01-06 14:30:00,2025-01-06 15:19:00,inspection,day,1,1,1,5.8,8.9,33,12,627,0.102,0,0.0,0,33256,132,-0.498,0.0359,0,19.7,1,0.07,0,0,62.8,0.2,0,0,none,0
J2380,A243,C93,2025-03-29 14:41:00,2025-03-29 16:15:00,inspection,day,1,1,1,2.6,11.1,22,6,70,0.234,0,0.0,0,21919,90,0.975,0.0411,0,23.9,0,0.68,0,0,56.6,1.64,0,0,none,0
J2381,A269,C132,2025-01-07 00:26:00,2025-01-07 02:54:00,emergency,night,0,1,1,5.4,8.7,22,12,234,0.317,1,0.0,0,21857,63,-0.036,0.0112,1,30.8,0,1.84,0,0,66.3,0.28,0,0,none,0
